EmployeeID,Name,Department,Age,Salary,City,JoiningDate,Email,Phone,Performance
1206,  JOHN RAMIREZ  ,Operations,55.0,79942,North Matthewfort,2021/12/06,benjamin72@branch-rodriguez.com,2850527717,Good
1188,Ian Gould,HR,21.0,101674,Robinsonport,2024/10/07,robinmendez@lee.com,8005785830,Poor
1638,Gail Vargas,HR,41.0,29811,Joshuabury,19-10-2024,hudsoncarol@woods.com,6257462316,Excellent
2014,Ethan Fisher,Sales,50.0,98774,Pamelafurt,2021/09/15,jrandall@martin.com,8547190047,Poor
1728,Jill Howell,IT,32.0,36987,Courtneyberg,2022/07/21,smithjose@nguyen-kramer.org,9176066362,Poor
1253,Haley Garcia,IT,32.0,98797,Anthonymouth,28-05-2026,stevenwang@gmail.com,4267812461,Average
2080,Tracy Buchanan,Marketing,46.0,81160,New Danielville,05/16/2024,robert57@williams.com,6866791050,Good
1334,Veronica Jordan,Sales,58.0,113947,Whiteton,2019/11/05,brianmurphy@holder.com,9619426104,Poor
1971,Angel Mercer,Sales,27.0,75988,Robertoton,22-02-2020,mary36@powers-allen.com,4275265314,Excellent
2100,Heidi Stevens,Finance,47.0,62701,Port Leonardland,18-04-2021,cervantesdennis@hotmail.com,3150550821,Average
1200,Jack Guerra DDS,Operations,24.0,64408,Antonioshire,12/23/2022,jacksonkaren@yahoo.com,8342125593,Excellent
1966,  SANDRA BECK  ,Marketing,43.0,103252,Kennethbury,02/08/2026,warnerjohn@wilson-king.net,1281140702,Average
1413,Matthew Holmes,Finance,58.0,75134,South Courtney,2020/08/22,krista60@mcfarland-dunn.com,9367955969,Poor
1236,Debra Bryant,IT,53.0,95737,Loweborough,01-08-2023,donaldstrickland@hotmail.com,2559105783,Average
1328,Cheryl Castro,IT,26.0,86085,Steelehaven,2020/10/11,david76@pena.net,5581895098,Poor
1762,Michelle Taylor,Finance,57.0,69774,Smithfurt,18-12-2020,williamsscott@hotmail.com,0911190259,Good
1771,Dawn Long,Finance,47.0,81931,Martinfort,07/03/2025,hallbrian@hotmail.com,2726751681,Good
1290,  MR. ANTHONY SMITH  ,Marketing,31.0,42292,North Rebecca,2023/08/24,xhubbardcoleman-smith.com,0325995290,Poor
2011,Mark Hall,IT,24.0,99167,New Holly,01/13/2019,robertcole@perez.com,5709353404,Good
1476,Kathy Ellis,Operations,35.0,70310,Priceberg,2021/05/01,campbellstacy@bell.com,6778000255,Poor
1086,Jason Barron,Marketing,36.0,36203,Lake Christina,16-04-2020,frank37@pierce.com,1575025143,Average
2104,  SHELIA VAZQUEZ  ,Finance,24.0,115434,Tracyhaven,12-12-2021,melissa55@gmail.com,9544500050,Average
2090,Hayden Avery,Operations,36.0,39343,Phillipschester,01-11-2022,williamsmith@gmail.com,5749542795,Poor
1724,Daniel Merritt,IT,31.0,114901,Brianport,09/28/2025,sabrina69@baker-weiss.com,6007537340,Poor
2046,Elizabeth Delgado,Sales,34.0,39064,Lake Brandon,06/02/2023,hamiltonjennifer@gonzales-hunter.biz,7788194493,Average
1630,Adrienne Santos,Operations,54.0,28636,Evansmouth,2018/06/26,thompsonbeth@gmail.com,1334913144,Good
1663,Tracey Schneider,Sales,39.0,87652,Burchfurt,15-05-2024,jessicavelazquez@walker.com,0079315612,Excellent
2162,  LAUREN JOHNSON  ,IT,30.0,107328,Eatonland,09/30/2025,meredith42@adams-scott.biz,5642918522,Poor
1349,Christina Grant,IT,40.0,59117,Lake Mark,04/07/2026,holmesdale@gmail.com,1234107270,Good
1748,Neil Santana,Sales,28.0,53146,Bradleyport,2022/07/02,cestrada@wolfe.net,5698787988,Poor
1318,James Cox,Marketing,49.0,45230,Lake Melissachester,10/03/2022,reynoldscandace@hotmail.com,3999160046,Excellent
1326,Richard Ortega,Sales,33.0,40589,North Rachelport,03/05/2021,jonesjohn@yahoo.com,5149767162,Excellent
1174,Sarah Johnson,Sales,51.0,103066,North Georgetown,27-10-2019,stricklanddana@greene.biz,1153157910,Excellent
1541,Justin Adams,Sales,39.0,100049,Moyerburgh,09-06-2022,wcrawford@gmail.com,5568186766,Excellent
2123,Sara Pierce,Sales,34.0,41431,Sanchezland,05/29/2019,maxwellsmith@martinez.biz,9754665615,Excellent
2116,Dean Collins,Operations,43.0,29828,South Josephhaven,2021/08/14,mitchelljames@johnson.com,6783479858,Poor
1545,Joseph Hensley,Marketing,35.0,96054,Lake Jessica,09/02/2024,saunderssara@yahoo.com,7495368087,Good
1277,Kevin Mills,HR,27.0,28526,North Jerry,2024/03/20,bsmith@yahoo.com,8016057205,Excellent
1167,Michelle Holder,Sales,26.0,26757,Robertshire,18-08-2025,gcamacho@elliott-dorsey.biz,0054287013,Poor
2137,William Ramos,HR,50.0,103141,Lake Charles,2024/07/09,kara43@yahoo.com,1936307105,Average
1677,Lori Gutierrez,Sales,25.0,118325,Johnsonton,12-02-2026,laura25@yahoo.com,8218826014,Good
1026,Heather Shaw,Marketing,37.0,51798,Port Scottville,2022/03/19,jhorton@murray.com,9313359740,Poor
1626,Terry Hicks,Marketing,51.0,25001,Juliemouth,26-11-2025,lreilly@young.com,9108702657,Poor
2131,Michael Jackson,Marketing,32.0,62745,Johnton,2019/11/17,qhorton@yahoo.com,8355125499,Average
2086,  LISA LEWIS  ,HR,46.0,111358,East Jacob,2019/12/26,darlene95@baker.com,0381182310,Poor
1343,Jennifer Osborne,IT,32.0,50443,Baileymouth,2020/07/21,jessica42gmail.com,2941531689,Average
2160,Michelle Bailey,Operations,25.0,81657,West Maxbury,06-03-2024,james69warner.com,8784216949,Poor
1470,Tina Watts,Marketing,40.0,98713,Matthewmouth,12/03/2019,perkinsdenise@anderson.org,8927155439,Poor
1012,Jamie Stone,HR,44.0,113036,Port Pamelaberg,21-09-2025,williamgarrison@phillips-esparza.com,7316632950,Average
1080,Deanna Chavez,HR,43.0,104922,South Jennifermouth,2019/12/18,chelseamiller@gibson-johnson.com,1766091263,Average
2028,  ALEXANDRA ORTIZ  ,Marketing,24.0,66576,Nelsonview,2020/10/30,denniskimberly@booth-craig.com,0277104295,Poor
1557,Heather Scott,Operations,,30541,Seanmouth,2020/01/20,piercegabriela@yahoo.com,5263613340,Excellent
2158,Matthew Campbell,Finance,22.0,66389,South Pennyfort,05-09-2021,melissabrown@gmail.com,3002338766,Good
1104,Holly Alvarado,HR,25.0,78795,New Nancy,21-10-2020,ngomez@hotmail.com,8362558533,Excellent
1463,John Hampton MD,Finance,35.0,102962,Booneview,23-01-2022,joellandry@gmail.com,8658195116,Poor
1968,Amanda Carey,IT,44.0,87024,Port Shannonborough,29-05-2022,clarkcrystal@li.biz,1103813157,Excellent
1068,Bradley Jackson,IT,51.0,95040,South Rachel,12/18/2024,kelsey24@reynolds.com,0152753960,Excellent
1802,Jesse Randall,IT,29.0,102999,Karenport,10-08-2023,melissa70@mack-griffin.com,0026071640,Poor
1493,Ryan Armstrong,Sales,36.0,101514,New Rebecca,14-01-2020,williamfischer@gmail.com,9352000102,Average
2167,David Rhodes,Operations,52.0,29400,New Jean,2019/05/02,tracywolfegmail.com,0577531635,Poor
1231,Nancy Miles,Sales,58.0,26607,Port Valerie,02/14/2020,zortiz@richardson.net,3690443623,Good
2162,Dustin Chen,Marketing,55.0,117263,Lake Steve,2020/03/30,robert43@hotmail.com,9837669887,Average
1673,Katrina Morse,Finance,55.0,41219,Morristown,04-07-2025,nathanbest@hotmail.com,2589431767,Good
1223,  DYLAN ALLEN  ,Operations,28.0,52196,South Nicholasfurt,2025/11/20,danielsmith@harris.org,0841902391,Excellent
2024,Christina Cooper,HR,53.0,32194,Robertport,2021/07/16,jenny08hotmail.com,3772829299,Excellent
1894,Taylor Jackson,Sales,58.0,93512,North Paul,2025/06/10,markryan@yahoo.com,7190803765,Average
2027,Monique Morrison,HR,32.0,96608,Lake Jimmy,27-01-2025,carolyn29@hernandez.com,3326484571,Average
1474,Rachel Jennings,Operations,34.0,54461,Port Deanshire,2022/06/20,ofitzgeraldherring.info,3227017618,Average
2182,Catherine Davis,Operations,48.0,51122,Brianberg,08/01/2019,uyoung@cortez-collier.com,3808537074,Excellent
1725,Heather Allison,Finance,26.0,84330,Simmonsmouth,2025/01/20,hernandezbenjamin@yahoo.com,6487542211,Poor
1686,  ANDREW BAKER  ,IT,34.0,32770,Ericstad,2020/02/17,scottbeth@giles.com,4859114920,Excellent
1132,Bruce Jones,HR,,77764,Julieburgh,12-08-2025,pamela35@gmail.com,6296624636,Excellent
1126,Michael Williams,IT,56.0,73022,New Debrashire,26-06-2024,cookmarcus@gmail.com,1428343461,Good
2124,Jackie Wu,Marketing,57.0,80660,Cervantesfort,01/17/2025,heatherschmitt@johnson.net,1564061999,Excellent
1954,Eric Stanley,IT,,110143,Brookshaven,27-06-2018,muellerdennis@yahoo.com,4710077790,Good
1732,Carla Simpson,HR,46.0,63668,North James,10/10/2024,davisselena@gmail.com,9227564475,Good
1340,Mark Fisher,Operations,40.0,98179,Willisstad,2022/05/31,thompsonsheryl@branch.net,9571413129,Poor
1827,Peter Holloway,Finance,28.0,73752,Fischerbury,2026/01/21,carpenterholly@walsh.com,5558244745,Average
1016,Joseph Green,Sales,28.0,68531,North Rachel,08-12-2018,roger24@yahoo.com,2246004887,Excellent
1730,  TONY WARD  ,Marketing,26.0,106761,Kirstenchester,2022/03/07,justinhughes@simmons-russo.org,7255029185,Good
2139,  MATTHEW ROSS  ,Finance,33.0,29044,Hubbardport,09/10/2023,andersonlauren@gmail.com,5765519400,Good
2039,Alicia Barber,Finance,,41005,Clarkport,04/24/2021,vaustin@castaneda-davis.com,6729355758,Average
1236,  PATRICIA FLORES  ,Sales,44.0,118438,Johnside,2025/09/15,christopher00@gmail.com,2363172685,Good
1360,Penny Lawrence,Finance,48.0,59359,Jenniferburgh,02/17/2019,twilliams@yahoo.com,8150323501,Average
2002,Phillip Jimenez,IT,26.0,59231,Port Mercedes,08/05/2021,sean06@ashley.biz,5419598795,Average
1277,Mrs. Amanda Jacobs,HR,28.0,26093,West Justinfurt,07/05/2020,waynepetersen@brooks.com,7633012142,Poor
1208,Theresa Quinn,Operations,55.0,81637,Millerbury,2019/11/20,bowersshawn@hobbs-davis.net,3145634874,Poor
1559,Lori Boyer,HR,57.0,51051,East Marciaborough,2019/10/28,john55@vasquez-may.com,9522499481,Poor
1239,Toni Cole,Sales,55.0,66566,Jamesview,2022/08/28,coopertheodore@contreras.org,1245502433,Poor
1885,Calvin Moore,Sales,39.0,93025,New Chadborough,2023/01/06,michaelgarcia@gmail.com,1840495476,Poor
1643,Nicole Fletcher,HR,22.0,99042,Gonzalesport,30-01-2021,ywhite@hotmail.com,7755330712,Average
1849,Karen Conley,Marketing,40.0,119424,North Thomasmouth,06-10-2020,nblackgmail.com,1862303077,Poor
1933,Kelsey Sampson,Finance,38.0,49719,Johnborough,03/02/2025,guzmanscott@hotmail.com,2755987033,Poor
1357,Jordan Ortiz,HR,47.0,39041,Aimeebury,2021/09/19,pmorgan@moreno-espinoza.org,9433400454,Average
2046,Matthew Jenkins,Marketing,40.0,98413,North Jamestown,03/23/2024,rebeccabowers@gmail.com,3761246369,Average
1062,John Cook,Operations,24.0,33731,South Grantside,06/19/2018,charlesbarton@king.info,3960567592,Average
1776,Lisa Dougherty,IT,37.0,39162,South Jessicafort,2018/09/17,terri57@gmail.com,1487482290,Excellent
1126,Timothy Duke,HR,45.0,74091,South Michael,17-05-2023,frazierkyle@gardner.info,1643286631,Good
1641,Melissa Mason,Marketing,27.0,98634,Brownview,2023/11/10,rmillergould-dennis.com,1904798709,Average
1851,Madison Alexander,Sales,25.0,93937,Klineside,2024/08/04,wward@thomas-hernandez.biz,5968276261,Good
2169,Jimmy Hernandez,Marketing,35.0,54819,Davistown,2025/09/23,allison97@yahoo.com,0929749017,Poor
1241,Anna Torres,Sales,48.0,51734,East Tristan,15-09-2023,gravessandra@yahoo.com,5193247433,Poor
1202,Timothy Benson,HR,59.0,66494,Amandashire,25-06-2019,danielwillis@yahoo.com,6369412780,Average
2140,John Reed,IT,26.0,52569,Cooperport,12-06-2019,bfisher@hotmail.com,3063839228,Average
1846,Sabrina Yoder,HR,58.0,108289,West Shelleyhaven,2020/12/10,cholland@smith.com,7579801067,Excellent
1730,Francisco Patterson,HR,48.0,40914,Nelsonhaven,08/19/2021,anthonycamposhotmail.com,8569556939,Excellent
1740,Alyssa Brown,Sales,25.0,87702,South Benjaminland,11/27/2019,clinelisa@adams.biz,7857975137,Good
1237,  DAVID LEE  ,HR,52.0,30027,East Kathryn,05/08/2022,smithryan@sanders-waters.com,8821700776,Excellent
2089,Rachel Walls,HR,37.0,62946,South Stevenmouth,04/11/2020,qjackson@gmail.com,2966964213,Excellent
1810,Ryan Sanchez,Marketing,34.0,79675,North Hannah,2025/05/08,mclark@donaldson-sheppard.com,6842007710,Excellent
1646,Melissa Moon,IT,51.0,39963,Maryland,22-01-2021,michelle67@yahoo.com,0395906308,Excellent
1011,Anthony Lee,HR,57.0,95653,Reynoldsport,10-03-2025,wadechad@yahoo.com,3428610040,Good
1027,Jason Anderson,Finance,27.0,27150,Lake Derrickborough,2019/01/20,ulowe@yahoo.com,0758680521,Average
1106,Kimberly Collins,HR,49.0,76269,Courtneyview,25-05-2021,nicolejordan@nelson.biz,5649677580,Good
1873,Jay Carter,IT,37.0,84432,Brownfurt,01/20/2019,jonesjames@hotmail.com,6454237648,Excellent
1945,Mindy Mann,IT,41.0,50431,West Mandyview,02/06/2024,ashley67@davis-contreras.com,7469119604,Average
1505,Brandon Cruz,Finance,54.0,98759,North Richard,2023/03/06,leerachel@ramirez.net,7487496956,Excellent
1937,Lauren Bennett,IT,56.0,31865,Kevinmouth,2026/04/07,pattersonkeith@gmail.com,5645828532,Good
1300,Jason Jordan,Operations,45.0,72003,West Jeffreyburgh,04/08/2022,nathanfuller@hotmail.com,2844807071,Poor
1333,Thomas Horton,Sales,31.0,31993,Thomasburgh,03-06-2023,marc09@yahoo.com,1041968334,Good
1384,Donna Middleton,Marketing,23.0,65292,North Tyler,2025/01/18,francislittle@nguyen.com,2760779114,Poor
1861,Hector Pugh,Marketing,36.0,71292,Brownfort,06/27/2019,jacksonandrew@henderson.biz,2738529670,Average
1843,Margaret Aguirre,Marketing,54.0,80408,Alanmouth,06-01-2021,pattonjames@haley.com,8079625019,Average
1224,David Klein,Marketing,35.0,114754,East Anthonymouth,21-09-2022,cristina15@finley-russell.com,5640567485,Good
1283,  CHARLES SCHROEDER  ,Finance,49.0,100344,Ericberg,01/13/2019,matthew66@villa.org,0583243352,Average
1330,Alexander Ford,Finance,22.0,100510,East Denise,04/02/2019,samanthacolon@carter.biz,7867966952,Poor
2165,Mary Mullins,Sales,45.0,110195,Port Williamchester,11/21/2024,ccoleman@hotmail.com,6421383792,Average
2148,Phillip Jones,Sales,41.0,111586,Russellport,2020/09/17,christine08@griffith.info,6708986381,Excellent
1857,Sherry Peters,IT,43.0,97916,New Theresamouth,10/07/2019,rosalesjeffery@hotmail.com,4867651169,Poor
1525,Julie Murphy,Finance,39.0,109712,Courtneyfort,11/13/2018,wagnermichelle@dixon-kennedy.com,1151295459,Average
2043,Javier Sanders,IT,23.0,28469,New Audrey,02/09/2019,michelleware@gmail.com,4771653381,Good
2163,Maria Myers,Finance,58.0,87041,New Annafort,29-07-2018,holderdaniel@oneill.com,2671807155,Excellent
1217,Eric Smith,Finance,,62478,Port Hannah,10/30/2024,amandabrown@gmail.com,7396125664,Average
1318,Steven Pineda,Sales,40.0,84220,Alanmouth,26-12-2022,osbornecathyyahoo.com,1891420162,Poor
1103,William Hurley,Finance,23.0,37761,Lake Lisaland,09-12-2018,wmayer@yahoo.com,4518219493,Excellent
1720,Kristin Luna,Marketing,59.0,113553,Thomasshire,22-01-2024,petersontricia@ross.com,0512295517,Good
1272,Mr. Michael Brown,Sales,45.0,63555,Rochaton,2019/04/10,joshuasimon@clayton.com,2412586630,Average
1151,Russell Morrow,IT,43.0,100598,South Matthew,31-10-2025,gutierrezevan@taylor.com,3134014142,Poor
2019,  DR. ANGELA REEVES  ,Operations,39.0,103901,Emilytown,2026/02/10,kevin91@martin.com,7505956000,Average
1108,Mary Foster,Sales,44.0,74676,Lake Jodyview,14-10-2018,martinaustin@delacruz.info,0884754745,Poor
1939,Sandra Webb,Sales,37.0,118156,Cookshire,02/19/2022,youngmichaelfisher-harvey.com,3970158326,Poor
1627,Leslie Frederick,Operations,26.0,48695,Harryville,25-05-2023,laura52@chandler.biz,7065210417,Good
1561,Randall White,Finance,39.0,42508,West Stephanie,2021/08/24,meyeredward@clark.com,8402639678,Good
1186,Ian Jackson,IT,,92967,Reyesmouth,12/04/2025,josediaz@bishop.info,6698849849,Excellent
1410,John Silva,Marketing,32.0,116146,North Joannfort,07-05-2022,brenda49@hotmail.com,8113234962,Good
2029,Katrina Rojas,Operations,44.0,56939,South Sharon,2021/05/07,hortonconnie@gmail.com,7372342084,Good
1805,Alexander Barber,IT,55.0,102184,Jacquelineview,18-10-2024,nmorton@anderson.com,6203700281,Excellent
1935,Erin Martin,Finance,39.0,88795,East Elijah,2023/01/10,evanalexander@hotmail.com,8643866610,Average
1611,Jeremy Reynolds,Finance,41.0,44543,Lake Carol,12-08-2020,colemanmarie@cook-hess.net,2299333638,Average
1716,  TERESA THOMPSON  ,Marketing,48.0,89672,Monicahaven,27-09-2018,matthewnichols@gmail.com,1948160550,Poor
1491,Howard Phillips,Finance,38.0,94563,Sarahfurt,04/02/2019,howekristin@king.net,3303537431,Poor
2115,Lisa Nelson,Marketing,42.0,75092,South Kimberly,2024/02/02,tlong@shannon-jones.com,9491392307,Average
1942,Natalie Mendez,Sales,43.0,110862,Jonathanhaven,05-02-2024,casealanevans.com,0535261867,Excellent
1112,Victoria Horton,Finance,27.0,118666,Danielview,04/26/2022,jefferyporter@porter.com,9807945283,Average
1718,Cristina Moore,Marketing,28.0,70844,Kristinfurt,12/15/2021,michael36@waters.info,4404724468,Good
1878,Clinton Spencer,Operations,24.0,72520,Markview,25-11-2024,carlsonphillip@gmail.com,3687918593,Average
1283,Sarah Bryant,Operations,21.0,76011,South Jodi,27-06-2022,alexanderrachael@gmail.com,9629710542,Average
2122,Luis Carrillo,Sales,43.0,108649,East Jessica,13-08-2019,omoreno@hotmail.com,0465103087,Poor
1539,Brian Nguyen,Operations,59.0,34955,Katrinaville,23-11-2020,lhughesperkins.com,5826081143,Average
2122,Wendy Barnes,Operations,23.0,116357,Delgadoport,03-04-2019,williamsondiane@hotmail.com,0416856571,Good
2077,Thomas Ramsey,HR,57.0,38037,East Kellyshire,12-02-2019,bryantluis@gmail.com,8975965548,Average
1111,Charles Reynolds,IT,52.0,102281,South Brian,22-10-2021,ctownsend@dalton.com,3291890711,Good
1400,Jeremiah Gray,Sales,52.0,28746,Meganhaven,05/07/2025,catherinehunt@downs.com,3963030102,Good
1313,Christopher Jacobs,HR,39.0,36365,South Amyfort,2021/10/02,michelebailey@garza.com,8696747714,Excellent
2039,Kelli Hayes,HR,49.0,36947,Torresside,19-06-2023,elizabeth40@wells.info,4634683106,Average
1805,Melissa Hoover,Operations,41.0,86797,Fuentesside,11/10/2021,leachkimberly@nunez.com,5509789862,Poor
1602,Ryan James,Marketing,51.0,34495,West Lindsay,2020/03/24,debracole@grant-scott.info,1757679332,Poor
1991,Jesse Jackson,HR,47.0,56390,Starkburgh,24-02-2019,conradjennifer@quinn-navarro.com,8177591892,Average
1065,  BRIAN TRAVIS  ,Marketing,22.0,44413,Grayland,06/21/2020,pcook@hotmail.com,2105543435,Excellent
2088,Nicholas Hayes,Finance,26.0,47270,Deborahchester,2019/11/05,oliverdoris@hotmail.com,9392396612,Good
1784,James Webb,Operations,23.0,89719,East Jimmy,10-07-2020,fitzpatrickjane@nguyen.com,2335951314,Average
1795,Rebecca Vasquez,Finance,48.0,118048,Port Juliemouth,02/14/2026,ramosvicki@cummings-english.net,5320779112,Poor
1217,Adam Burns,Marketing,26.0,55670,West Andrea,01-07-2018,robinmarshall@gmail.com,1746705293,Excellent
1638,Jenny Harrison,Operations,45.0,71545,Knighttown,2025/05/27,laura59@gmail.com,1425410652,Excellent
1889,Jeffrey Brady,IT,37.0,67319,East Stevenburgh,05/15/2024,copelandamanda@gmail.com,9891836123,Excellent
1404,Michelle Banks,Operations,21.0,50637,Allisonbury,13-04-2024,danielle34@yahoo.com,6570803792,Average
1159,Abigail Proctor,HR,50.0,53557,Port James,23-11-2021,johnsonkevin@jones.com,5835567418,Average
1240,  BRITTANY SWANSON  ,Sales,34.0,114486,Vickiechester,03/03/2023,jacqueline17@hotmail.com,0919812407,Good
1991,Gregory Gonzalez,Operations,45.0,102872,Hughesbury,06/09/2025,joshua32@douglas-guerra.com,6108991901,Average
1097,Christine Daugherty,IT,22.0,94672,New Daniel,02/18/2022,matthewhogan@harris-wagner.biz,9707647870,Average
1976,Victoria Warren,HR,29.0,54683,Ginaburgh,15-06-2025,marychase@hotmail.com,2425842615,Poor
1831,Mr. Scott Thomas,HR,51.0,61042,Phillipsport,06/12/2023,danielfoster@hotmail.com,5010527765,Excellent
1397,Erica Lee,HR,21.0,45197,New Michele,22-05-2019,ihoward@gmail.com,0341665872,Excellent
1992,Brianna Garrison,Finance,54.0,95994,Rebeccaview,2023/09/12,aliciagross@peterson-stark.org,3021109633,Excellent
2056,Veronica Thomas,Marketing,46.0,35265,Mejiabury,2024/05/22,aaronwoods@hicks.com,8062874013,Good
1176,Donald Mercado,Finance,40.0,29565,New Clinton,21-09-2021,anthonymadden@yahoo.com,7519259010,Good
1883,Brittney Moore,IT,23.0,78206,East Chad,14-11-2025,uortiz@cummings.net,8116456741,Excellent
1674,Shelby Townsend,Sales,32.0,91400,Justinmouth,2019/04/09,savannahsullivan@hotmail.com,9354365589,Average
2119,  MONICA HERNANDEZ  ,Sales,26.0,100960,South Tammyhaven,11/07/2024,blackwellgregory@king.biz,3296836186,Average
1422,Carla Ramos,Sales,47.0,61443,New Darrenburgh,11/11/2025,davisfrank@gmail.com,4474159162,Average
1955,Robert Wilson,Marketing,56.0,25834,Aaronstad,26-10-2019,brian84@jackson-perez.com,0671297016,Excellent
1424,Karen Watson,IT,48.0,56872,Millerside,01/25/2023,carol02@hotmail.com,2348752709,Poor
1340,Harold Young,Finance,28.0,62308,Victorton,09/20/2023,shannon38@richardson-thomas.org,7080318181,Excellent
2133,Kathleen Mcdowell,HR,59.0,110473,New Eileenborough,19-07-2025,bjackson@yahoo.com,0396815497,Excellent
1916,  DAVID TAYLOR  ,IT,55.0,32343,North Jeremyport,07/03/2019,larry92@yahoo.com,1979210471,Poor
1444,Bryce Hale,Finance,,102960,East Bretthaven,05/22/2023,georgealvarez@hotmail.com,1501312467,Good
1044,Nicole Mueller,Finance,40.0,49410,Rodgersberg,14-12-2023,ucampbell@yahoo.com,0265806498,Average
1126,Ricky Salinas,Sales,37.0,67156,South Bryanton,2019/03/09,freeves@gmail.com,1216670306,Average
1927,Mr. Jonathan Mcintosh,Finance,43.0,43513,Matthewfort,31-10-2023,sarahheath@gmail.com,3746524922,Poor
2067,  CHRISTINE HAMPTON  ,Sales,48.0,64396,Mccannbury,2023/12/28,edwardperry@gmail.com,6038941853,Good
1538,Danielle Howard,IT,44.0,37246,New Brian,2022/12/15,eatonjohn@yahoo.com,7756946215,Average
1339,Jesse Smith,Finance,,107130,New Sarah,16-02-2025,pattonbrian@jackson-stevens.info,9449869978,Average
1733,Emily Harris,Finance,36.0,84085,Rodriguezshire,26-03-2025,imunoz@flores-mckenzie.biz,3138786405,Excellent
1172,Angela Stout,IT,23.0,44600,New Tiffany,02/23/2019,christyboyer@espinoza.com,6543562293,Average
1447,Jennifer Haney,HR,25.0,49212,South James,04/13/2019,scottmary@gmail.com,2986591425,Poor
2169,Allison Sims,HR,21.0,51120,New Clairefort,06/28/2022,solisjoy@yahoo.com,6122430974,Good
1722,William Kim,Finance,24.0,33593,West Ian,08-11-2024,julie14@pruitt.com,6631521265,Average
1175,Stephanie Cameron MD,HR,27.0,43402,New Katie,13-03-2020,martinjesse@gmail.com,0031325995,Excellent
1786,Erin Barnett,Finance,24.0,99715,Corychester,2022/08/31,susan10@alexander-phelps.com,3182729227,Excellent
1022,Adam Carney,Finance,33.0,86775,Lake Marktown,2019/12/19,nelsonjoanne@hotmail.com,2485711454,Good
1081,Melissa Weaver,HR,29.0,78464,North Jessica,2024/07/31,rodriguezanthony@yahoo.com,1811050681,Poor
1148,Dana Neal,Sales,56.0,78830,West Jacobfurt,2022/06/03,asmith@smith.biz,4993524626,Excellent
1955,Alexis Mendez,Operations,23.0,70835,Mackenziehaven,2021/06/25,lanceking@mccann.com,0493273515,Poor
1777,Alison Henry,Operations,38.0,114342,Lake Susanborough,05/27/2022,fhenry@daugherty.biz,3818383515,Good
1895,Gene Haas,Finance,51.0,85848,Elizabethbury,2021/08/13,walterpearson@hotmail.com,2308945302,Average
2028,Dennis Hunt,Finance,32.0,50842,West Jennifer,03-04-2024,reynoldsantonio@king-moore.com,9634799709,Average
1817,Andrea Smith,IT,26.0,49884,Lake Patricia,2022/10/27,thomasduffy@hotmail.com,4745877765,Excellent
1753,  JORDAN OLSEN  ,IT,58.0,28445,Cabrerabury,31-10-2020,nicolesmith@hotmail.com,4605736043,Poor
1985,Mallory Robinson,IT,32.0,36302,Stevenbury,11/01/2025,nicholastaylor@yahoo.com,0164084569,Excellent
2074,Julia Hamilton,Marketing,58.0,27830,Medinaborough,08/15/2023,iprice@day.com,5912734448,Excellent
1152,Margaret Roth,Operations,59.0,32174,Lake Melissaview,2019/02/21,johnsonmichael@booth-alvarado.com,5032120063,Average
1964,Victoria West,Marketing,36.0,94097,Joshuafort,25-06-2025,dennismatthew@smith.net,8004518163,Excellent
1713,Veronica Evans,HR,36.0,75531,Morrisside,2025/05/16,william27@morrison.com,0527023505,Average
1699,  APRIL HURLEY  ,IT,24.0,70106,West Kelly,07/15/2019,benjamindoyle@hotmail.com,8764700590,Average
1988,Lisa Perkins,Finance,31.0,34200,Onealhaven,09-05-2019,qjones@gonzalez.biz,3649457679,Excellent
1563,Denise Singleton,IT,45.0,91368,North Michael,2022/06/11,acostakaren@howard.com,1158291265,Good
1249,Lisa Young,HR,,99455,Lake Scott,05-12-2020,phillip95@cortez.com,7369942452,Average
1829,Christina Shelton,IT,31.0,110182,Barbaraland,15-12-2021,phillip72@robbins-smith.com,3600565463,Good
2028,Crystal Chang,HR,23.0,50613,Stephanieport,28-05-2020,kimberly70@gmail.com,1335604793,Average
1669,  ALEXIS BALL  ,IT,43.0,28462,Lake Barbara,26-03-2023,collinrivera@hotmail.com,3208058263,Excellent
1436,Eric Martin,Finance,60.0,83080,Christinachester,07/31/2023,klove@garcia.com,7235846751,Good
1281,Kristen Cooke,IT,46.0,107105,Port Selenatown,05/14/2023,michaeljohnson@yahoo.com,4577070981,Good
1193,Latasha Adams,HR,33.0,80862,South Kimberlyville,03/22/2021,thompsongregory@hotmail.com,8984855802,Good
1249,Jacob Young,Finance,,56980,New Lauren,2019/06/07,mary41@hotmail.com,4671603369,Poor
2030,  SARAH BRYANT  ,Finance,30.0,108841,New Christopher,2021/08/14,john32@jones.org,8025442013,Excellent
1706,Elizabeth Fuller,HR,25.0,80918,Smithmouth,22-02-2023,lambbriana@miller.net,7070300565,Poor
1502,  PAUL ROY  ,IT,47.0,46019,North Nathaniel,2024/08/30,russellmike@yahoo.com,8554986211,Poor
1210,Alicia Hunt,Finance,24.0,87190,North Kathleen,12/31/2018,thompsonkathryn@gmail.com,5045889074,Excellent
2039,Tracy Johnson,Sales,22.0,82243,West Molly,2020/05/24,sarah16@gmail.com,6040105393,Poor
1862,Lisa Martin,Operations,,25425,Jefferyview,12/09/2024,aadkins@gmail.com,5624931269,Excellent
